s1905	s1816	s1616
-0.110558406	0.14864409	0.147341669
-1.608809233	-0.568283677	0.147341669
-1.345774889	-0.671377182	0.229025543
-0.330824494	-0.584962428	-0.112894036
-2.760812283	-1.456638336	-2.539158821
-0.645335197	-1.1043365	0.060754064
-0.52134639	-0.551795602	0.764621973
0.373043448	0.301655769	0.060754064
1.312436581	0.756957114	0.175086632
0.046542555	1.054862022	0.59012419
-0.048094377	0.689212501	0.782769263
-1.843274593	-3.011227369	-2.079727173
1.259087205	2.198226213	2.773724318
-0.52134639	-0.923764348	-0.681177914
0.600644112	0.274174929	0.59012419
1.426814556	2.508409023	1.195550799
0.382145613	-0.310787559	-0.954196334
-0.301380724	0.086804867	-0.047305755
-0.345774889	-0.671377182	-0.895302653
0.409112662	-0.165737197	-0.924448967
0.268934995	0.551015198	-0.43063435
3.814936876	3.341919661	0.8786937
1.046542525	1.871415615	0.708768666
2.293264389	2.099908352	2.019261837
-0.345774889	-0.551795602	-0.369233757
0.646691442	2.008363485	-0.310340136
-0.376148522	0.543361664	1.36773181
1.8274858	-0.338801891	0.030696772
-0.345774889	1.945874691	2.524236441
-0.953457475	1.260235786	0.630766213
1.264019489	1.11805582	0
0.249171764	1.476612806	-0.146841437
-0.035919547	1.614481688	-0.369233757
0.409112662	1.558628321	1.558873296
2.759260654	3.125763893	2.352624893
-0.258312047	1.207941294	-0.07972721
0.444302052	1.112894058	0.21572873
-1.345774889	0.355094969	-0.235378027
-0.455003977	1.328622818	0.861720622
0.345387012	1.636231184	-0.291231304
-0.17584981	0.668252885	-0.07972721
1.503890872	0.138519883	1.015430093
0.631505013	0.255559266	0.355659008
-0.136321485	-0.411314338	-0.253756642
2.68581152	3.566201448	3.017347336
-0.162552997	0.668252885	0.59012419
-0.2302977	0.283393562	0.293731183
0.528694272	-0.153246254	-0.199308813
-0.189270318	-0.671377182	-1.329705477
0.080489844	-0.381870568	-0.164119422
1.713118792	2.541441917	0.670294523
0.363883406	-1.519374132	-0.40987584
0.810729623	0.431716263	0.202308238
1.345386982	-2.1043365	-0.539158881
-0.345774889	-0.296981752	-0.43063435
-0.90836966	-0.080489844	-0.369233757
-0.048094377	1.435856104	0.460841149
0.057947308	0.086804867	1.248743773
-0.645335197	-0.861480117	0.147341669
-0.07275641	-0.296981752	0.090197816
-0.123382434	0.40662533	1.038269997
-0.2302977	-0.535493791	-0.451695949
-1.376148582	-1.338801861	0.242200911
-0.123382434	-0.165737197	-0.43063435
0	1.153679609	0.331205845
0.373043448	0.301655769	0.175086632
0.762749553	-0.353015751	-0.473069578
-0.01187408	0.40662533	0.229025543
0.069262594	0.363812208	0.075551048
0.069262594	-0.782408535	-0.310340136
2.704073668	2.008363485	0.620712459
2.520473719	2.084169626	0.976541042
1.461580038	0.756957114	-1.015596867
0.452966899	1.980294704	-0.954196334
2.286008358	2.934216499	1.499760151
0.47865358	1	1.595267415
0.046542555	0.389652252	-0.272372305
-2.230297565	-1.487665176	-1.83871913
-0.760812283	-0.338801891	-1.329705477
1.074887156	-0.763299704	0.104697369
-0.149377629	-1.033947229	-1.146841407
0.435584813	0.40662533	0.229025543
0.734598517	0.859137475	0.620712459
0.080489844	-0.296981752	-0.681177914
-0.345774889	-1.653675318	-1.369233727
-0.110558406	0.292553604	0.569365621
0.268934995	-0.367371023	0.331205845
-0.2302977	-0.296981752	-1.253756642
0.288431138	0.246160626	0
0.167294711	0.977457464	0.242200911
-0.162552997	-0.744440675	0.403355718
0.495527416	1.22717762	0.516123652
0.011777163	-0.707446456	-0.866733551
0.830813885	-0.178337216	-0.063425414
0.023458958	-1.456638336	-0.757799089
-0.316027492	-1.396517277	-0.838719189
-0.345774889	-1.396517277	-1.079727173
0.011777163	-0.881944239	-0.7842713
-0.504472613	-0.426264733	-0.954196334
-0.216491908	-1.396517277	-1.079727173
1.244188309	0.065588415	-0.253756642
-0.2302977	0.097297251	-0.063425414
0.520473719	0.328622818	0.620712459
-0.407175392	0.328622818	-0.031364135
0.023458958	-0.881944239	-0.34933421
0.188203692	0.33750093	0.343484163
-0.345774889	-1.229867458	-0.681177914
-0.110558406	0.472588539	0.21572873
-1.843274593	-1.519374132	-1.895302653
0.837446928	-0.153246254	-0.329705417
4.148747444	4.722211838	2.996116638
0.654225111	0.504472673	1
0.011777163	-1.725825071	-1.494764686
-0.822212934	0.75032407	0.548304021
-1.682809949	0.535667241	-0.451695949
-0.330824494	-0.19104825	-0.310340136
0.259087235	-0.243042842	0.505235374
-1.538419962	-1.367371082	-1.584962487
1.146078229	-0.153246254	0.268196106
-0.422942698	-0.381870568	-0.07972721
1.503890872	0.415037572	-0.07972721
0.198545635	0.188445151	0.727627635
3.869353533	3.830337048	3.483209133
-0.17584981	0.588685691	-0.924448967
1.741688013	-0.367371023	0.494264126
1.74874258	-0.283306837	0.188761562
0.608421445	0.588685691	-0.199308813
-0.097847372	-1.456638336	-1.015596867
0.219009727	-0.426264733	0.449525863
0.156725496	0.40662533	0.827163339
0.994075179	0.128324091	0.505235374
0.198545635	-0.324726731	-0.199308813
-0.01187408	-1.283306837	-0.369233757
0.167294711	0.255559266	-0.291231304
0.769702315	1.16868186	0.379704475
0.035046905	-2.367371082	-0.681177914
-0.360881776	-1.551795483	-0.494764656
-0.68280983	-1.519374132	-1.40987587
-2.930737495	-1.763299704	-3.731803894
-2.286881208	-2.25633955	-3.079727173
-0.244236887	-0.801773787	-1.895302653
0.762749553	0.255559266	0.229025543
-0.930737376	-0.601836205	-1.78427124
-0.90836966	-2.011227131	-1.451696038
-0.07275641	-1.338801861	-1.539158821
0.769702315	-0.153246254	-0.291231304
-0.626956582	-0.902702749	-0.984570026
-2.230297565	0.512334764	-3.369233608
-1.230297685	-1.88194418	-2.217230558
0.631505013	-0.601836205	0.403355718
1.879834175	-0.426264733	0.015430026
-0.216491908	-0.923764348	-1.63226819
0.146078259	0.415037572	-0.473069578
-0.258312047	-1.256339669	0.133266494
-0.272525907	-1.426264763	-1.539158821
-0.060372695	1.977457285	0.030696772
0.113656819	0.802553952	-0.811238468
-3.023846626	-2.618909836	-3.369233608
-1.682809949	-0.801773787	-1.63226819
-1.175849795	-0.923764348	-0.838719189
0.288431138	-0.535493791	-0.681177914
-0.391578555	0.065588415	-0.706268847
-0.202816993	0.328622818	0.030696772
0.091630399	0.178597391	-0.681177914
-0.216491908	-0.203872278	-0.199308813
-1.230297685	-1.178337216	-0.731803894
-1.886343241	-1.487665176	-3.079727173
0.876617551	0.67527324	0.175086632
0.345387012	0.022195727	0
1.879834175	0.363812208	0.8786937
-0.573185384	-1.057030916	0.630766213
-0.504472613	-0.396517336	-0.984570026
-0.760812283	0.716693223	0.800691187
-2.07275629	-2.011227131	-2.632267952
1.709507585	1.988772631	0.449525863
1.745219707	0.40662533	-0.129767835
1.895811081	0.389652252	-0.369233757
-0.286881179	-0.411314338	-0.015596837
-0.487793863	-0.689299107	-0.329705417
0.208813936	0.355094969	0.379704475
-0.060372695	1.41083765	1.615659237
1.741688013	2.016678572	1
1.612294436	1.24143815	0.415037513
0.249171764	1.776675224	0.306331187
-0.68280983	0.118055791	0.045803647
-0.149377629	-2.011227131	-1.584962487
0.391190737	0.682259738	-0.031364135
0.569108486	2.594252348	0.620712459
-0.110558406	1.636231184	0.746243298
-0.976541042	-0.283306837	-0.389411747
2.526643515	0.439983904	0.242200911
-0.52134639	-0.519374132	0.030696772
-0.035919547	0.227177501	0.460841149
-2.68280983	-1.338801861	-0.369233757
-0.573185384	-0.033947289	0.030696772
0.654225111	-0.636187792	-0.984570026
0.307667345	0.931287348	0.268196106
0.66171968	-0.310787559	-0.539158881
-2.930737495	-2.25633955	-2.369233608
-1.286881208	-0.472068399	0.449525863
-0.663950861	0.138519883	-0.329705417
-0.740912795	0.283393562	-1.047305822
-1.175849795	-1.88194418	-0.984570026
0.113656819	0.67527324	0.367731839
-0.023846716	0.954557121	0.505235374
0.495527416	-1.01122725	0.318822145
0.057947308	0.33750093	-0.656515837
-0.538419962	-0.551795602	-0.310340136
0.98812592	0.74366039	0.293731183
-1.149377584	-0.283306837	-0.43063435
0.705887318	0.33750093	-0.329705417
-0.455003977	-0.243042842	0.060754064
0.755763054	1.246160507	0.133266494
0.528694272	0.504472673	-0.56187892
0.113656819	0.456378341	0.229025543
0.844049692	0.198226154	-0.291231304
0.713118792	-0.283306837	-0.164119422
0.435584813	-0.080489844	0.175086632
-0.555697978	0.319689691	-0.291231304
1.581015348	3.559577227	3.281020164
0.797183037	0.372477055	0.229025543
-0.760812283	1.72009182	0.391578555
-0.471305758	-1.618909836	-1.112894058
0.219009727	-0.381870568	-0.473069578
-0.645335197	-1.057030916	-0.706268847
-0.376148522	0.618129432	-0.253756642
0.698619246	-0.988859475	-0.129767835
0.646691442	0.076235652	0.42662546
-1.316027522	-1.283306837	-1.539158821
1.639118195	-0.801773787	-0.757799089
2.388934612	0.389652252	-0.706268847
0.435584813	2.408732891	0.21572873
0.167294711	-0.821402609	-0.681177914
-2.175849676	-0.426264733	-0.608421445
0.452966899	0.573735237	1.03069675
2.221547365	0.789672673	1.874469161
-0.17584981	-0.456638366	0.579782248
0.676592946	0.138519883	0.21572873
0.727474093	-0.881944239	-0.895302653
0.520473719	-0.178337216	-0.63226819
-0.52134639	-0.966833055	-2.369233608
0.268934995	-1.057030916	-0.40987584
0.268934995	0.398163736	-1.112894058
0.810729623	-0.310787559	-0.539158881
-1.504472613	-3.426264763	-4.217230797
0.046542555	0.389652252	-1.047305822
0.908466339	-0.782408535	0.268196106
0.011777163	-0.229867473	-0.984570026
-0.216491908	0.118055791	-0.310340136
-0.258312047	-0.519374132	-0.731803894
-1.682809949	-0.923764348	-1.584962487
-1.760812283	-2.487665176	-2.079727173
-0.202816993	0.198226154	-1.146841407
-0.2302977	-0.283306837	-0.895302653
-0.504472613	-0.861480117	-1.63226819
1.470142126	0.086804867	0
0.536868215	-0.689299107	-0.984570026
-0.864648104	-1.841302156	-1.731803894
0.188203692	0.808951795	0.472068399
-1.230297685	-0.923764348	-1.681177855
2.691314459	-0.243042842	-1.253756642
0.639118195	-0.080489844	-0.539158881
0.278715998	-0.338801891	0.147341669
-0.301380724	-0.283306837	-0.811238468
0.863678455	0.246160626	0.505235374
0.080489844	-0.782408535	-1.40987587
-0.01187408	0.198226154	0.161280841
0.167294711	0.346324801	-0.031364135
0.461580008	1.102514982	0.976541042
-0.136321485	2.393914223	1.870232105
0	1.733606577	1.976541042
-0.023846716	0.67527324	-0.129767835
-0.886343241	0.566201568	0.161280841
0.023458958	0.535667241	1.202308178
1.321928024	1.539519548	1.391578555
0.035046905	0.398163736	-0.129767835
0.198545635	0.977457464	0.045803647
0.691314459	0.535667241	0.25525707
0.400179535	0.535667241	0.25525707
-0.123382434	0.065588415	0.045803647
0.727474093	0.937140048	0.526930392
0.091630399	0.668252885	0.403355718
-0.258312047	-1.396517277	-1.681177855
0.057947308	-1.178337216	-0.329705417
2.135351896	0.834262788	1.827163339
1.208813906	0.730239809	0.460841149
-0.780990303	-0.116409391	0.306331187
-1.608809233	-0.618909836	-1.584962487
0.146078259	0.770132482	0.887105942
0.569108486	-0.068712682	-0.063425414
-0.330824494	0.389652252	-0.096215315
0.553078413	0.703018248	0.119052649
0.727474093	1.112894058	0.188761562
-1.258312106	-1.725825071	-2.015596628
0.249171764	-0.618909836	-0.291231304
1.646691442	-0.653675199	0.483208954
-0.52134639	0.588685691	-0.43063435
0.417990774	-0.01122725	-0.329705417
-0.316027492	-0.178337216	0.045803647
1.254137993	1.692676306	2.807355165
0.057947308	-0.861480117	-1.494764686
0.239187688	-0.165737197	-0.291231304
-0.097847372	1.333068609	1.060754061
1.528694272	-0.116409391	1.861720681
0.654225111	0.217591465	0.355659008
-0.244236887	-1.229867458	-1.253756642
-0.68280983	0.283393562	-0.43063435
-0.272525907	-0.426264733	-1.291231394
0.755763054	-0.216811329	-0.291231304
0.33604911	-0.861480117	-1.681177855
-0.538419962	-1.203872204	-0.112894036
0.354664773	0.431716263	-0.253756642
-1.230297685	0.236700296	0.680009663
0.259087235	0.703018248	-0.7842713
-0.2302977	-0.426264733	-0.56187892
-0.272525907	-0.801773787	-1.40987587
0.046542555	-0.01122725	-0.608421445
0.268934995	-0.080489844	-0.924448967
0.553078413	1.222392559	0.281020135
0.33604911	0.994397342	0.59012419
-0.316027492	-0.821402609	-1.217230678
0.146078259	0.097297251	0.045803647
-0.202816993	-0.203872278	-0.129767835
-1	-0.165737197	-1.451696038
0.93962729	0.128324091	-0.199308813
-0.345774889	-0.923764348	-0.539158881
-0.136321485	-0.068712682	-0.584962547
1.249171734	0.74366039	-0.164119422
0.569108486	-0.178337216	-0.584962547
-0.407175392	-1.178337216	-1.291231394
-0.189270318	1.913585186	0.104697369
-0.2302977	0.346324801	0
0.536868215	0.74366039	0.66051352
0.470142096	0.310700893	-0.096215315
-0.136321485	2.07358098	0.79175806
-0.740912795	-1.033947229	-1.146841407
-0.048094377	-1.283306837	-2.079727173
-0.07275641	-1.338801861	-1.954196334
-0.048094377	-0.801773787	-1.584962487
-0.258312047	-1.01122725	-0.584962547
0.239187688	-0.503432512	-0.954196334
-0.216491908	0.355094969	-0.112894036
